ident,name,lat,long,elev,cou
KBXG,Burke County Airport,33.04130172729492,-82.00270080566406,302,US
KBXK,Buckeye Municipal Airport,33.422397,-112.686317,1033,US
KBYG,Johnson County Airport,44.381099700899995,-106.722000122,4968,US
KBYH,Arkansas International Airport,35.9642982483,-89.94400024410001,254,US
KBYI,Burley Municipal Airport,42.542598724399994,-113.772003174,4150,US
KBYS,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,2350,US
KBYY,Bay City Regional Airport,28.973301,-95.863503,45,US
KBZN,Gallatin Field,45.77750015,-111.1529999,4473,US
KC02,Grand Geneva Resort Airport,42.614899,-88.389603,835,US
KC03,Nappanee Municipal Airport,41.44620132446289,-85.93479919433594,860,US
KC04,Oceana County Airport,43.641700744628906,-86.3292007446289,910,US
KC08,Silver West Airport,38.013182,-105.374279,8290,US
KC09,Morris Municipal Airport James R. Washburn field,41.4254,-88.418701,584,US
KC15,Pekin Municipal Airport,40.48820114135742,-89.6759033203125,530,US
KC16,Frasca Field,40.146400451660156,-88.19850158691406,735,US
KC17,Marion Airport,42.03110122680664,-91.529296875,862,US
KC20,Andrews University Airpark,41.951698303222656,-86.3676986694336,668,US
KC22,Centre Municipal Airport,34.159901,-85.635101,619,US
KC24,Mineral County Memorial Airport,37.8208007812,-106.930999756,8680,US
KC27,Manchester Municipal Airport,42.493301391602,-91.498497009277,987,US
KC29,Middleton Municipal Morey Field,43.11429977416992,-89.53150177001953,928,US
KC35,Reedsburg Municipal Airport,43.525901794433594,-89.98320007324219,907,US
KC47,Portage Municipal Airport,43.560298919677734,-89.48290252685547,825,US
KC62,Kendallville Municipal Airport,41.47269821166992,-85.26080322265625,1005,US
KC65,Plymouth Municipal Airport,41.365100860596,-86.300498962402,800,US
KC71,Crosby Municipal Airport,31.29599952697754,-91.05290222167969,336,US
KC73,Dixon Municipal Charles R. Walgreen Field,41.833875,-89.443967,785,US
KC74,Cassville Municipal Airport,42.704200744628906,-90.964599609375,627,US
KC75,Marshall County Airport,41.0192985534668,-89.38639831542969,568,US
KC77,Poplar Grove Airport,42.322898864746094,-88.8363037109375,858,US
KC80,New Coalinga Municipal Airport,36.16310119628906,-120.29399871826172,622,US
KC81,Campbell Airport,42.32460021972656,-88.0740966796875,788,US
KC83,Byron Airport,37.82647,-121.621699,79,US
KC91,Dowagiac Municipal Airport,41.99290085,-86.12799835,747,US
KCAD,Wexford County Airport,44.275749,-85.421534,1307,US
KCAE,Columbia Metropolitan Airport,33.938801,-81.119499,236,US
KCAG,Craig Moffat Airport,40.4952011108,-107.522003174,6193,US
KCAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,1228,US
KCAO,Clayton Municipal Airpark,36.4462013245,-103.166999817,4965,US
KCAR,Caribou Municipal Airport,46.871498107899995,-68.0178985596,626,US
KCAV,Clarion Municipal Airport,42.74190139770508,-93.75890350341797,1162,US
KCBE,Greater Cumberland Regional Airport,39.615398407,-78.7609024048,775,US
KCBF,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,1253,US
KCBG,Cambridge Municipal Airport,45.557498931884766,-93.26419830322266,945,US
KCBK,Shalz Field,39.42750168,-101.0469971,3187,US
KCBM,Columbus Air Force Base,33.643799,-88.443802,219,US
KCCA,Clinton Municipal Airport,35.597801208496094,-92.45159912109375,514,US
KCCB,Cable Airport,34.1115989685,-117.68800354,1444,US
KCCO,Newnan Coweta County Airport,33.31159973144531,-84.7697982788086,970,US
KCCR,Buchanan Field,37.9897003174,-122.056999207,26,US
KCCY,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125,US
KCDA,Caledonia County Airport,44.5690994263,-72.0179977417,1188,US
KCDC,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622,US
KCDH,Harrell Field,33.622798919699996,-92.7633972168,130,US
KCDI,Cambridge Municipal Airport,39.974998474121094,-81.57759857177734,799,US
KCDN,Woodward Field,34.2835998535,-80.56490325930001,302,US
KCDR,Chadron Municipal Airport,42.837600708,-103.095001221,3297,US
KCDS,Childress Municipal Airport,34.4337997437,-100.288002014,1954,US
KCDW,Essex County Airport,40.875198364300005,-74.2814025879,173,US
KCEA,Cessna Aircraft Field,37.648601532,-97.2506027222,1378,US
KCEC,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61,US
KCEF,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767,241,US
KCEK,Crete Municipal Airport,40.61790085,-96.92489624,1500,US
KCEU,Oconee County Regional Airport,34.6719017,-82.8864975,892,US
KCEV,Mettel Field,39.6985015869,-85.129699707,867,US
KCEW,Bob Sikes Airport,30.778799057,-86.522102356,213,US
KCEY,Kyle Oakley Field,36.66460037,-88.37280273,577,US
KCEZ,Cortez Municipal Airport,37.3030014038,-108.627998352,5918,US
KCFD,Coulter Field,30.715700149499998,-96.3313980103,367,US
KCFE,Buffalo Municipal Airport,45.159000396728516,-93.84329986572266,967,US
KCFJ,Crawfordsville Regional Airport,39.975602,-86.919899,799,US
KCFS,Tuscola Area Airport,43.458801269531,-83.445503234863,701,US
KCFT,Greenlee County Airport,32.957039,-109.211397,3798,US
KCFV,Coffeyville Municipal Airport,37.09400177,-95.5718994141,754,US
KCGC,Crystal River Airport,28.867300033569336,-82.57129669189453,9,US
KCGE,Cambridge Dorchester Airport,38.53929901,-76.03040314,20,US
KCGF,Cuyahoga County Airport,41.5651016235,-81.4863967896,879,US
KCGI,Cape Girardeau Regional Airport,37.2253,-89.570801,342,US
KCGS,College Park Airport,38.9805984497,-76.9223022461,48,US
KCGX,Chicago Meigs Airport,41.85879898071289,-87.60790252685547,593,US
KCGZ,Casa Grande Municipal Airport,32.954899,-111.766998,1464,US
KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683,US
KCHC,Wauseon Airport,41.53860092163086,-84.13310241699219,751,US
KCHD,Chandler Municipal Airport,33.2691,-111.810997,1243,US
KCHK,Chickasha Municipal Airport,35.09740067,-97.96769714,1152,US
KCHN,Wauchula Municipal Airport,27.51490020752,-81.880500793457,106,US
KCHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639,US
KCHQ,Mississippi County Airport,36.842098236083984,-89.35970306396484,313,US
KCHS,Charleston International Airport,32.898602,-80.040497,46,US
KCHT,Chillicothe Municipal Airport,39.78219985961914,-93.49569702148438,783,US
KCHU,Houston County Airport,43.59640121459961,-91.50389862060547,1179,US
KCIC,Chico Municipal Airport,39.79539871,-121.8580017,240,US
KCID,The Eastern Iowa Airport,41.884701,-91.7108,869,US
KCII,Choteau Airport,47.82830047607422,-112.16799926757812,3947,US
KCIN,Arthur N Neu Airport,42.0461997986,-94.78900146480001,1204,US
KCIR,Cairo Regional Airport,37.0644989014,-89.2195968628,321,US
KCIU,Chippewa County International Airport,46.25080108642578,-84.47239685058594,800,US
KCJR,Culpeper Regional Airport,38.52669906616211,-77.85890197753906,316,US
KCKA,Kegelman AF Aux Field,36.7439002991,-98.1231002808,1202,US
KCKB,North Central West Virginia Airport,39.2966003418,-80.2281036377,1217,US
KCKC,Grand Marais Cook County Airport,47.8382987976,-90.38289642330001,1799,US
KCKF,Crisp County Cordele Airport,31.98880005,-83.77390289,310,US
KCKI,Williamsburg Regional Airport,33.717201232910156,-79.85700225830078,67,US
KCKM,Fletcher Field,34.2997016907,-90.512298584,173,US
KCKN,Crookston Municipal Kirkwood Field,47.8417015076,-96.62159729,899,US
KCKP,Cherokee County Regional Airport,42.7317009,-95.55590057,1227,US
KCKV,Clarksville–Montgomery County Regional Airport,36.6218986511,-87.4150009155,550,US
KCKZ,Pennridge Airport,40.389198303222656,-75.29049682617188,568,US
KCLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791,US
KCLI,Clintonville Municipal Airport,44.613800048799995,-88.731300354,822,US
KCLK,Clinton Regional Airport,35.53829956,-98.93270111,1616,US
KCLL,Easterwood Field,30.58860016,-96.36380005,320,US
KCLM,William R Fairchild International Airport,48.120201110839844,-123.5,291,US
KCLR,Cliff Hatfield Memorial Airport,33.131500244099996,-115.521003723,-182,US
KCLS,Chehalis Centralia Airport,46.676998138399995,-122.983001709,176,US
KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748,US
KCLW,Clearwater Air Park,27.9766998291,-82.7586975098,71,US
KCMA,Camarillo International Airport,34.213699,-119.094002,77,US
KCMH,John Glenn Columbus International Airport,39.998001,-82.891899,815,US
KCMI,University of Illinois Willard Airport,40.03919983,-88.27809906,755,US
KCMR,H.A. Clark Memorial Field,35.305555,-112.194393,6680,US
KCMX,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,1095,US
KCMY,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837,US
KCNB,Myers Field,44.72949982,-96.26599884,1194,US
KCNC,Chariton Municipal Airport,41.01959991455078,-93.35970306396484,1050,US
KCNH,Claremont Municipal Airport,43.3703994751,-72.36869812009999,545,US
KCNK,Blosser Municipal Airport,39.549301147499996,-97.6522979736,1486,US
KCNM,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,3295,US
KCNO,Chino Airport,33.97470093,-117.637001,650,US
KCNP,Billy G Ray Field,41.07749938964844,-102.46399688720703,3682,US
KCNU,Chanute Martin Johnson Airport,37.668173,-95.486727,1002,US
KCNW,TSTC Waco Airport,31.641129,-97.073335,470,US
KCNY,Canyonlands Field,38.75500107,-109.7549973,4557,US
KCOD,Yellowstone Regional Airport,44.520198822,-109.024002075,5102,US
KCOE,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320,US
KCOF,Patrick Air Force Base,28.2348995209,-80.6100997925,8,US
KCOI,Merritt Island Airport,28.341600418099997,-80.6855010986,6,US
KCOM,Coleman Municipal Airport,31.841100692699996,-99.4036026001,1697,US
KCON,Concord Municipal Airport,43.20270157,-71.50229645,342,US
KCOQ,Cloquet Carlton County Airport,46.70109939575195,-92.50360107421875,1279,US
KCOS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,US
KCOT,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474,US
KCOU,Columbia Regional Airport,38.8181,-92.219597,889,US
KCPC,Columbus County Municipal Airport,34.27289963,-78.71499634,99,US
KCPF,Wendell H Ford Airport,37.386666,-83.261666,1256,US
KCPK,Chesapeake Regional Airport,36.66559982,-76.3207016,19,US
KCPM,Compton Woodley Airport,33.8899993896,-118.244003296,97,US
KCPR,Casper-Natrona County International Airport,42.908001,-106.463997,5350,US
KCPS,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413,US
KCPT,Cleburne Regional Airport,32.353802,-97.433701,854,US
KCPU,Calaveras Co Maury Rasmussen Field,38.14609909057617,-120.64800262451172,1325,US
KCQA,Lakefield Airport,40.484100341796875,-84.56009674072266,894,US
KCQB,Chandler Regional Airport,35.72380065917969,-96.82029724121094,984,US
KCQJ,Cheyenne Mountain Space Force Station Heliport,38.738586,-104.835148,6609,US
KCQM,Cook Municipal Airport,47.8218994140625,-92.68939971923828,1327,US
KCQW,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,239,US
KCQX,Chatham Municipal Airport,41.68840026855469,-69.989501953125,68,US
KCRE,Grand Strand Airport,33.8116989136,-78.72389984130001,32,US
KCRG,Jacksonville Executive at Craig Airport,30.3362998962,-81.51439666750001,41,US
KCRO,Corcoran Airport,36.102502,-119.595001,197,US
KCRP,Corpus Christi International Airport,27.770399,-97.501198,44,US
KCRQ,McClellan-Palomar Airport,33.1283,-117.279999,331,US
KCRS,C David Campbell Field Corsicana Municipal Airport,32.0280990601,-96.4005966187,449,US
KCRT,Z M Jack Stell Field,33.1782989502,-91.8802032471,184,US
KCRW,Yeager Airport,38.3731,-81.593201,981,US
KCRX,Roscoe Turner Airport,34.9150009155,-88.6035003662,425,US
KCRZ,Corning Municipal Airport,40.99409866333008,-94.75499725341797,1274,US
KCSB,Cambridge Municipal Airport,40.30659866333008,-100.16200256347656,2414,US
KCSG,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,397,US
KCSM,Clinton Sherman Airport,35.3398017883,-99.20050048830001,1922,US
KCSQ,Creston Municipal Airport,41.021400451699996,-94.36329650879999,1300,US
KCSV,Crossville Memorial Whitson Field,35.9513015747,-85.08499908450001,1881,US
KCTB,Cut Bank International Airport,48.6083984375,-112.375999451,3854,US
KCTJ,West Georgia Regional Airport / O V Gray Field,33.631001,-85.152,1161,US
KCTK,Ingersoll Airport,40.5690994263,-90.074798584,684,US
KCTY,Cross City Airport,29.6354999542,-83.10479736330001,42,US
KCTZ,Sampson County Airport,34.9756011963,-78.3646011353,148,US
KCUB,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,193,US
KCUH,Cushing Municipal Airport,35.950496,-96.772371,916,US
KCUL,Carmi Municipal Airport,38.089500427246094,-88.12310028076172,388,US
KCUT,Custer County Airport,43.733299255371094,-103.61799621582031,5602,US
KCVB,Castroville Municipal Airport,29.3418998718,-98.8508987427,771,US
KCVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,US
KCVK,Sharp County Regional Airport,36.26490021,-91.56259918,716,US
KCVN,Clovis Municipal Airport,34.4250984192,-103.07900238,4216,US
KCVO,Corvallis Municipal Airport,44.49720001,-123.2900009,250,US
KCVS,Cannon Air Force Base,34.382801,-103.321999,4295,US
KCVX,Charlevoix Municipal Airport,45.3047981262207,-85.2748031616211,669,US
KCWA,Central Wisconsin Airport,44.7775993347,-89.6668014526,1277,US
KCWC,Kickapoo Downtown Airport,33.85779953,-98.49040222,1003,US
KCWF,Chennault International Airport,30.2105998993,-93.14320373540001,17,US
KCWI,Clinton Municipal Airport,41.8311004639,-90.3291015625,708,US
KCWN,White Mountain Airport,44.02000045776367,-71.11000061035156,334,US
KCWS,Dennis F Cantrell Field,35.080799,-92.425003,316,US
KCWV,Claxton Evans County Airport,32.195098876953125,-81.86959838867188,112,US
KCXE,Chase City Municipal Airport,36.788299560546875,-78.50160217285156,503,US
KCXL,Calexico International Airport,32.6694984436,-115.513000488,4,US
KCXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,245,US
KCXP,Carson Airport,39.192199707,-119.73400116,4697,US
KCXU,Camilla Mitchell County Airport,31.212900161743164,-84.23680114746094,175,US
KCXW,Conway Regional Airport,35.019889,-92.555111,276,US
KCXY,Capital City Airport,40.2170982361,-76.85150146480001,347,US
KCYO,Pickaway County Memorial Airport,39.51599884,-82.98210144,684,US
KCYS,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,US
KCYW,Clay Center Municipal Airport,39.3871,-97.157204,1208,US
KCZD,Cozad Municipal Airport,40.86909866,-100.0039978,2503,US
KCZG,Tri Cities Airport,42.078499,-76.096296,833,US
KCZL,Tom B. David Field,34.45539856,-84.93920135,647,US
KCZT,Dimmit County Airport,28.522199630699998,-99.823600769,599,US
KD00,Norman County Ada/Twin Valley Airport,47.260502,-96.400299,954,US
KD02,Osage Municipal Airport,43.29249954223633,-92.7959976196289,1168,US
KD05,Garrison Municipal Airport,47.65589904785156,-101.43699645996094,1935,US
KD07,Faith Municipal Airport,45.03609848022461,-102.0199966430664,2582,US
KD09,Bottineau Municipal Airport,48.83039856,-100.4169998,1681,US
KD11,Ojibwa Airpark,43.720001220703125,-85.00279998779297,950,US
KD14,Fertile Municipal Airport,47.55189895629883,-96.29190063476562,1135,US
KD17,Westwinds Airport,38.75749969482422,-108.14800262451172,5000,US
KD23,Arcade Tri County Airport,42.56669998168945,-78.42610168457031,1745,US
KD25,Manitowish Waters Airport,46.12200164794922,-89.8823013305664,1610,US
KD31,Leeds Municipal Airport,48.28499984741211,-99.40350341796875,1508,US
KD37,Warren Municipal Airport,48.19110107421875,-96.71109771728516,886,US
KD39,Sauk Centre Municipal Airport,45.706600189208984,-94.93340301513672,1244,US
KD42,Springfield Municipal Airport,44.23109817504883,-94.9989013671875,1072,US
KD50,Crosby Municipal Airport,48.92850112915039,-103.2969970703125,1950,US
KD54,West Fargo Municipal Airport,46.90079879760742,-96.918701171875,896,US
KD55,Robertson Field,48.75299835205078,-98.39330291748047,1608,US
KD56,Mayville Municipal Airport,47.474998474121094,-97.33370208740234,975,US
KD57,Glen Ullin Regional Airport,46.812801361083984,-101.86000061035156,2089,US
KD60,Tioga Municipal Airport,48.38050079,-102.8980026,2271,US
KD64,Westhope Municipal Airport,48.91339874267578,-101.03299713134766,1494,US
KD68,Springerville Municipal Airport,34.131101,-109.310255,7055,US
KD73,Monroe Walton County Airport,33.782398,-83.692903,875,US
KD74,Chorman Airport,38.849672,-75.61284,66,US
KD83,Boonville Airport,39.012699127197,-123.38300323486,371,US
KD86,Sequoia Field,36.448600769043,-119.31900024414,313,US
KD95,Dupont-Lapeer Airport,43.066600799561,-83.272300720215,834,US
KD98,Romeo State Airport,42.79610062,-82.97499847,739,US
KDAA,Davison Army Air Field,38.715000152600005,-77.1809997559,73,US
KDAB,Daytona Beach International Airport,29.179899,-81.058098,34,US
KDAF,Necedah Airport,44.03340148925781,-90.08509826660156,919,US
KDAG,Barstow Daggett Airport,34.85369873,-116.7870026,1930,US
KDAL,Dallas Love Field,32.847099,-96.851799,487,US
KDAN,Danville Regional Airport,36.572898864746094,-79.33609771728516,571,US
KDAW,Skyhaven Airport,43.28409957885742,-70.9292984008789,322,US
KDAY,James M Cox Dayton International Airport,39.902401,-84.219398,1009,US
KDBN,W H 'Bud' Barron Airport,32.5644,-82.985298,309,US
KDBQ,Dubuque Regional Airport,42.402,-90.709503,1077,US
KDCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,US
KDCM,Chester Catawba Regional Airport,34.78929901123047,-81.19580078125,656,US
KDCU,Pryor Field Regional Airport,34.652698516799994,-86.94539642330001,592,US
KDCY,Daviess County Airport,38.700401306152344,-87.12969970703125,473,US
KDDC,Dodge City Regional Airport,37.76340103149414,-99.9655990600586,2594,US
KDDH,William H. Morse State Airport,42.8913002,-73.24639893,827,US
KDEC,Decatur Airport,39.834598541259766,-88.8656997680664,682,US
KDED,Deland Municipal Sidney H Taylor Field,29.06699944,-81.28379822,79,US
KDEH,Decorah Municipal Airport,43.27550125,-91.73940277,1158,US
KDEN,Denver International Airport,39.861698150635,-104.672996521,5431,US
KDEQ,J Lynn Helms Sevier County Airport,34.047001,-94.399399,355,US
KDET,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,US
KDEW,Deer Park Airport,47.96659851,-117.427002,2211,US
KDFI,Defiance Memorial Airport,41.3375015259,-84.4288024902,707,US
KDFW,Dallas Fort Worth International Airport,32.896801,-97.038002,607,US
KDGL,Douglas Municipal Airport,31.3425998688,-109.505996704,4173,US
KDGW,Converse County Airport,42.79719925,-105.3860016,4933,US
